customer_id,first_name,last_name,email,country,registration_date,customer_segment,lifetime_value
1932,First_931,Last_931,customer931@email.com,Germany,2020-08-20 18:00:00,Bronze,540.9
1933,First_932,Last_932,customer932@email.com,France,2020-08-21 00:00:00,Bronze,40.85
1934,First_933,Last_933,customer933@email.com,Canada,2020-08-21 06:00:00,Bronze,393.18
1935,First_934,Last_934,customer934@email.com,USA,2020-08-21 12:00:00,Bronze,617.77
1936,First_935,Last_935,customer935@email.com,USA,2020-08-21 18:00:00,Bronze,91.55
1937,First_936,Last_936,customer936@email.com,USA,2020-08-22 00:00:00,Silver,758.5
1938,First_937,Last_937,customer937@email.com,France,2020-08-22 06:00:00,Bronze,438.26
1939,First_938,Last_938,customer938@email.com,USA,2020-08-22 12:00:00,Silver,1520.59
1940,First_939,Last_939,customer939@email.com,Canada,2020-08-22 18:00:00,Gold,21.67
1941,First_940,Last_940,customer940@email.com,USA,2020-08-23 00:00:00,Gold,154.16
1942,First_941,Last_941,customer941@email.com,Canada,2020-08-23 06:00:00,Silver,460.09
1943,First_942,Last_942,customer942@email.com,UK,2020-08-23 12:00:00,Bronze,175.89
1944,First_943,Last_943,customer943@email.com,Germany,2020-08-23 18:00:00,Bronze,626.62
1945,First_944,Last_944,customer944@email.com,USA,2020-08-24 00:00:00,Bronze,711.49
1946,First_945,Last_945,customer945@email.com,USA,2020-08-24 06:00:00,Bronze,54.08
1947,First_946,Last_946,customer946@email.com,USA,2020-08-24 12:00:00,Silver,360.62
1948,First_947,Last_947,customer947@email.com,France,2020-08-24 18:00:00,Gold,355.54
1949,First_948,Last_948,customer948@email.com,Germany,2020-08-25 00:00:00,Silver,230.45
1950,First_949,Last_949,customer949@email.com,Canada,2020-08-25 06:00:00,Silver,1350.97
1951,First_950,Last_950,customer950@email.com,UK,2020-08-25 12:00:00,Gold,878.7
1952,First_951,Last_951,customer951@email.com,UK,2020-08-25 18:00:00,Silver,597.36
1953,First_952,Last_952,customer952@email.com,USA,2020-08-26 00:00:00,Bronze,626.45
1954,First_953,Last_953,customer953@email.com,France,2020-08-26 06:00:00,Bronze,309.68
1955,First_954,Last_954,customer954@email.com,Canada,2020-08-26 12:00:00,Bronze,1269.12
1956,First_955,Last_955,customer955@email.com,USA,2020-08-26 18:00:00,Bronze,593.06
1957,First_956,Last_956,customer956@email.com,Canada,2020-08-27 00:00:00,Bronze,652.78
1958,First_957,Last_957,customer957@email.com,USA,2020-08-27 06:00:00,Silver,989.13
1959,First_958,Last_958,customer958@email.com,USA,2020-08-27 12:00:00,Bronze,160.15
1960,First_959,Last_959,customer959@email.com,UK,2020-08-27 18:00:00,Bronze,822.72
1961,First_960,Last_960,customer960@email.com,USA,2020-08-28 00:00:00,Gold,108.61
1962,First_961,Last_961,customer961@email.com,UK,2020-08-28 06:00:00,Silver,211.82
1963,First_962,Last_962,customer962@email.com,USA,2020-08-28 12:00:00,Bronze,204.44
1964,First_963,Last_963,customer963@email.com,USA,2020-08-28 18:00:00,Silver,1920.44
1965,First_964,Last_964,customer964@email.com,USA,2020-08-29 00:00:00,Bronze,970.84
1966,First_965,Last_965,customer965@email.com,USA,2020-08-29 06:00:00,Bronze,603.94
1967,First_966,Last_966,customer966@email.com,UK,2020-08-29 12:00:00,Gold,649.25
1968,First_967,Last_967,customer967@email.com,USA,2020-08-29 18:00:00,Silver,412.85
1969,First_968,Last_968,customer968@email.com,Canada,2020-08-30 00:00:00,Silver,1469.59
1970,First_969,Last_969,customer969@email.com,Canada,2020-08-30 06:00:00,Gold,342.85
1971,First_970,Last_970,customer970@email.com,UK,2020-08-30 12:00:00,Gold,239.44
1972,First_971,Last_971,customer971@email.com,France,2020-08-30 18:00:00,Bronze,88.99
1973,First_972,Last_972,customer972@email.com,UK,2020-08-31 00:00:00,Silver,771.37
1974,First_973,Last_973,customer973@email.com,USA,2020-08-31 06:00:00,Bronze,662.96
1975,First_974,Last_974,customer974@email.com,USA,2020-08-31 12:00:00,Silver,242.54
1976,First_975,Last_975,customer975@email.com,USA,2020-08-31 18:00:00,Bronze,12.76
1977,First_976,Last_976,customer976@email.com,Canada,2020-09-01 00:00:00,Silver,913.17
1978,First_977,Last_977,customer977@email.com,USA,2020-09-01 06:00:00,Silver,5.74
1979,First_978,Last_978,customer978@email.com,Canada,2020-09-01 12:00:00,Bronze,608.19
1980,First_979,Last_979,customer979@email.com,Canada,2020-09-01 18:00:00,Bronze,1757.58
1981,First_980,Last_980,customer980@email.com,USA,2020-09-02 00:00:00,Gold,287.83
1982,First_981,Last_981,customer981@email.com,UK,2020-09-02 06:00:00,Bronze,133.92
1983,First_982,Last_982,customer982@email.com,USA,2020-09-02 12:00:00,Silver,610.17
1984,First_983,Last_983,customer983@email.com,USA,2020-09-02 18:00:00,Silver,849.48
1985,First_984,Last_984,customer984@email.com,UK,2020-09-03 00:00:00,Gold,395.3
1986,First_985,Last_985,customer985@email.com,Canada,2020-09-03 06:00:00,Gold,1706.16
1987,First_986,Last_986,customer986@email.com,UK,2020-09-03 12:00:00,Bronze,26.53
1988,First_987,Last_987,customer987@email.com,Canada,2020-09-03 18:00:00,Silver,351.39
1989,First_988,Last_988,customer988@email.com,USA,2020-09-04 00:00:00,Silver,633.73
1990,First_989,Last_989,customer989@email.com,Germany,2020-09-04 06:00:00,Bronze,992.58
1991,First_990,Last_990,customer990@email.com,UK,2020-09-04 12:00:00,Bronze,98.77
1992,First_991,Last_991,customer991@email.com,UK,2020-09-04 18:00:00,Gold,804.73
1993,First_992,Last_992,customer992@email.com,USA,2020-09-05 00:00:00,Bronze,402.27
1994,First_993,Last_993,customer993@email.com,Canada,2020-09-05 06:00:00,Gold,252.55
1995,First_994,Last_994,customer994@email.com,USA,2020-09-05 12:00:00,Bronze,70.62
1996,First_995,Last_995,customer995@email.com,USA,2020-09-05 18:00:00,Bronze,1002.34
1997,First_996,Last_996,customer996@email.com,France,2020-09-06 00:00:00,Bronze,85.56
1998,First_997,Last_997,customer997@email.com,USA,2020-09-06 06:00:00,Gold,185.38
1999,First_998,Last_998,customer998@email.com,France,2020-09-06 12:00:00,Gold,171.28
2000,First_999,Last_999,customer999@email.com,Canada,2020-09-06 18:00:00,Silver,1025.58
